Id;Referencia;Nombre
2552;9.908/6;Colgante Simon Wengue 6xe27 Regx73
2553;9.908/8;Colgante Simon Wengue 8xe27 Regx92
2564;91.620/PEQUENO;Aplique Pequeñ.nautic.marron 1xe27 50x35x40
2567;91.690-WENGUE;Aplique Cuadr. 1xe27max 60w En Wengue
2574;91.824-BLANCO;Plafon Red. Fluor.chapa 54w Blanco 8x36d
2575;91.824-NIQUEL;Plafon Red. Fluor.chapa 54w Niquel 8x36d
2576;91.825-BLANCO;Plafon Red. Fluor.chapa 32w Blanco 8x36d
2577;91.825-NIQUEL;Plafon Red. Fluor.chapa 32w Niquel 8x36d
2578;91.826-BLANCO;Plafon Red. Fluor.chapa 22w Blanco 8x27d
2581;91.853;Downlight Cuadrado Empotrar 2xe27 Niquel 10x23x23cm Corte 20x20cm
2582;91.866-BLANCO;Downlight Sup. Cuadrado 2xe27 Blanco 25x25 
2585;91.867-BLANCO;Downlight Sup. Redondo Blanco 2xe27 27d
2590;91.868/72;Plafon Fluores.rectan.2xpl36w Niq(59x34)
2593;91.874/1-RUSTICO;Foco Rustico 1xgu10 50w (16x16)
2594;91.874/3-RUSTICO;Plafon Foco Rustico 3xgu10 50w (16x21)
2600;91.920/GRANDE;Colgant Grande.nautic.marron 1xe27 REGx35x35
2601;91.920/PEQUENO;Colgant Pequeñ.nautic.marron 1xe27 REGx26x26
2602;91.974/2-RUSTICO;Regleta Foco De 2xgu10 50w En Rustico(7x48)
2603;91.974/3-RUSTICO;Regleta Foco De 3xgu10 50w En Rustico(7x71)
2604;91.974/4-RUSTICO;Regleta Foco  De 4xgu10 50w En Rustico(7x81)
2610;92.508/2-AZUL;Lampara Abeja 2f Base Azul 2xe14 (40x30)
2620;92.554/2-NEGRO;Lampara De 2 Luces 2xe27 Max100w(68x85)negro
2623;92.555/2-MARRON;Lampara Marron 2xe14 C/pantalla (regx42)
2624;92.555/2-NEGRA;Lampara Negra 2xe14 C/pantalla (regx42)
2626;92.555/3-MARRON;Lampara Marron 3xe14 C/pantalla (regx68)
2627;92.555/3-NEGRA;Lampara 3l 3xe14 40w Negra (regx68)
2628;92.559/3;Lampara Forja Marron 3x E14  41x54
2629;92.559/5;Lampara Forja Marron 5xe14 41x61
2630;92.623;Aplique Greca Duna 1xe27  15x30
2635;92.643/PEQUENO;Aplique Exter.1xe27-60w Peque.(38x20x27)
2636;92.645;Aplique Greca 1xe27 Max 60w (15x30)
2638;92.655/1-MARRON;Aplique Marron 1xe14 C/pantalla 21x16
2639;92.655/1-NEGRO;Aplique Negro 1xe14 C/pantalla 21x16
2641;92.659/1;Aplique Forja Marron 1xe14 18x11
2646;92.755/1-MARRON;Sobremesa Marron 1xe14 C/pantalla (37x20)
2647;92.755/1-NEGRA;Sobremesa Negro 1xe14 C/pantalla (37x20)
2649;92.755/SALON-1-MAR;Pie Salon Marron 1xe27 C/pantalla  (142x30)
2650;92.755/SALON-1-NEG;Pie Salon Negro 1xe27 C/pantalla (142x30)
2652;92.759/1;Sobremesa Forja Marron 1xe14  38x16
2653;92.820/1-NIQUEL;Downlight 1xe27(28w) S/bom.redondo Nique
2657;92.846/36;Plafon Fluorescente Cristal 2x18w (70x27)
2658;92.846/60;Plafon Fluorescente Cristal 2x30w (100x27)
2659;92.869-BLANCO;Foco Gu-10 Cristal Redondo Blanco 7x13
2660;92.869-CROMO;Foco Gu-10 Cristal Redondo Cromo 7x13
2661;92.869-CUERO;Foco Gu-10 Cristal Redondo Cuero 7x13
2662;92.869-NIQUEL;Foco Gu-10 Cristal Redondo Niquel 7x13
2670;92.891/60-VERDE;Plafon Fluoresc. 2x30w Verde
2678;93.509/1;Lampara 1lxe27 Max40w Pant.cuad.weng/cro Regx30
2679;93.509/2;Lampara 2lxe27 Max40w Pant.cuad. Weng/cro Regx66
2680;93.509/3;Lampara 3lxe27 Max40w Pant.cuad.weng/cro Regx66
2681;93.509/4;Lampara 4lxe27 Max40w Pant.cuad.weng/cro Regx92
2683;93.550/3;Lampara 3l Oro E14 40w Con Pantalla 
2687;93.557/2-BEIS;Lampara 2 Br. 6x230v E27 60w (40x16,5) Beis 
2688;93.557/3-BEIS;Lampara 3 Br. 3x230v E27 60w (25x16,5) Beis
2689;93.557/3-MARRON;Lampara 3 Br. 3x230v E27 60w (25x16,5) Marron
2691;93.562/3-CUERO;Lampara Forja Cuero 3l E14 REGx60x60
2692;93.562/3-MARRON;Lampara Forja Marron 3l E14 44x64
2693;93.562/3-ORO_VIEJO;Lampara Forja Oro Viejo 3l E14 44x64
2694;93.562/5-CUERO;Lampara Forja Cuero 5l E14 REGx60x60
2695;93.562/5-MARRON;Lampara Forja Marron 5l E14 44x65
2696;93.562/5-ORO_VIEJO;Lampara Forja Oro Viejo 5l E14 44x65
2699;93.562/6-MARRON;Lampara Forja Marron 6l E14 56x81
2700;93.562/6-ORO_VIEJO;Lampara Forja Oro Viejo 6l E14 56x81
2701;93.562/8-CREMA_ORO;Lampara Forja Crema Oro 8l E14 56x83
2703;93.562/8-MARRON;Lampara Forja Marron 8l E14 56x83
2704;93.562/8-ORO_VIEJO;Lampara Forja Oro Viejo 8l E14  56x83
2705;93.563/3-CREMA_ORO;Lampara Forja Crema Oro 3l E14 44x53
2706;93.563/3-CUERO;Lampara Forja Cuero 3l E14 44x53
2707;93.563/3-MARRON;Lampara Forja Marron 3l E14 44x53
2708;93.563/3-ORO_VIEJO;Lampara Forja Oro Viejo 3l E14 44x53
2710;93.563/5-CUERO;Lampara Forja Cuero 5l E14 44x60
2711;93.563/5-MARRON;Lampara Forja Marron 5l E14 44x60
2712;93.563/5-ORO_VIEJO;Lampara Forja Oro Viejo 5l E14 44x60
2713;93.563/6-CREMA_ORO;Lampara Forja Crema Oro 6l E14 55x83
2715;93.563/6-MARRON;Lampara Forja Marron 6l E14 55x83
2716;93.563/6-ORO_VIEJO;Lampara Forja Oro Viejo 6l E14 55x83
2717;93.563/8-CREMA_ORO;Lampara Forja Crema Oro 8l E14 55x83
2718;93.563/8-CUERO;Lampara Forja Cuero 8l E14 55x83
2719;93.563/8-MARRON;Lampara Forja Marron 8l E14 55x83
2720;93.563/8-ORO_VIEJO;Lampara Forja Oro Viejo 8l E14 55x83
2721;93.570/3-CP-CROM.B;Lampara 3l. Cromo Brillo C/pantalla (56x45)
2723;93.570/3-V-CROMO.B;Lampara 3l. Cromo Brillo C/vela (56x45)
2725;93.570/5-CP-CROM.B;Lampara 5l. Cromo Brillo C/pantalla (56x45)
2726;93.570/5-CP-CUERO;Lampara 5l. Cuero C/pantalla  (56x45)
2728;93.577/1;Lampara 1l. G9 Max 9w. Madera Cristal 
2729;93.577/2;Lampara 2l. G9 Max 9w. Madera Cristal Regx58
2730;93.577/3;Lampara 3l. G9 Max 9w. Madera Cristal Regx83
2731;93.577/4;Lampara 4l. G9 Max 9w. Madera Cristal Regx59
2734;93.609/2;Aplique 2lxe27 Max40w Pant.cuad.weng/cro
2737;93.615/1-RUSTI-CP.;Aplique Americano Rustico C/pant  24x25x41
2739;93.663/1-CREMA_ORO;Aplique Forja Crema Oro 1l E14 25x30
2741;93.663/1-MARRON;Aplique Forja Marron 1l E14 25x30
2742;93.663/1-ORO_VIEJO;Aplique Forja Oro Viejo 1l E14 25x30
2743;93.670/1-CP-CROM.B;Aplique 1l. Cromo Brillo C/pantalla (30x15.5x22)
2744;93.670/1-V-CROM.B;Aplique 1l. Cromo Brillo C/vela (30x15.5x22)
2745;93.677/1;Aplique 1l. G9 Max 9w. Madera Cristal 29x20
2749;93.740/1-AZUL;Flexo Pelicano 1xe14 Bomb. No Incluida 43x19azul
2750;93.740/1-NARANJA;Flexo Pelicano 1xe14 Bomb. No Incluida 43x19naranja
2751;93.740/1-NEGRO;Flexo Pelicano 1xe14 Bomb. No Incluida 43x19negro
2752;93.740/1-PLATA;Flexo Pelicano 1xe14 Bomb. No Incluida 43x19plata
2753;93.740/1-ROSA;Flexo Pelicano 1xe14 Bomb. No Incluida 43x19rosa
2754;93.747/3-MARR/COBR;Sobremesa Cobre Marr C/cris.oval 3xe14 57x33
2755;93.747/3-NEGR/CROM;Sobremesa Cromo Negro C/cris.oval 3xe14 57x33 
2756;93.747/3-ZINC/CROM;Sobremesa Cromo Zinc C/cris.oval 3xe14 57x33 
2757;93.748/3-MARR/COBR;Sobremesa Cobre Marr C/cris.oval 3xe14 57x33
2758;93.748/3-NEGR/CROM;Sobremesa Cromo Negro C/cris.oval 3xe14 57x33 
2759;93.748/3-ZINC/CROM;Sobremesa Cromo Zinc C/cris.oval 3xe14 57x33 
2761;93.751/PEQUENO;Sobremesa Peq. Oval 1l. Forja Marron C/pantalla 40x25
2762;93.755/GRANDE;Sobremesa Grande En Pal/1 Circ 1x230v E14(58x32x16)  
2763;93.755/PEQUENO;Sobremesa Pequeñ En Pal/1 Circ. 1x230v E14(35,5x17x10)
2764;93.755/SALON-3;Pie Salon Pal/3 Cir. 3x230v E14 (118x19x33)
2765;93.756/1;Sobremesa Cuadra. 1l. 1x230v E14 (26,5x16x12)
2766;93.756/SALON-3;Pie Salon  Cuadr. 3x230v E27 60w (120x19x19)
2771;93.762/1-CREMA_ORO;Sobremesa Forja Crema Oro 1l E14 35x18
2772;93.762/1-CUERO;Sobremesa Forja Cuero 1l E14 35x18
2773;93.762/1-MARRON;Sobremesa Forja Marron 1l E14 35x18
2775;93.763/1-CREMA_ORO;Sobremesa Forja Crema Oro 1l E14 39x16
2776;93.763/1-CUERO;Sobremesa Forja Cuero 1l E14 39x16
2777;93.763/1-MARRON;Sobremesa Forja Marron 1l E14 39x16
2778;93.763/1-ORO_VIEJO;Sobremesa Forja Oro Viejo 1l E14 39x16
2779;93.770/1-CP-CROM.B;Sobremesa 1l. Cromo Brillo C/pantalla (40.5x20)
2783;93.774-NEGRO_MATE;Flexo Articul. 1l. E14 Bomb.eco Incl. Negro Mate (56x14)
2785;93.777/1;Sobremesa 1l. G9 Max 9w. Madera Cristal
2788;93.809/4;Colgant 4lxe27 Max40w Pant.cuad.weng/cro Regx54
2790;93.809/6;Colgant 6lxe27 Max40w Pant.cuad.weng/cro Regx69
2793;93.810-ALUM/WENGUE;Empotrable Redondo Eros  9,8cm Alum/wengu -gu10
2794;93.811-ALUM/CROMO;Empotrable Cuadrado Homero 2,5x10x10 Cm Alum/cromo Gu10 Corte 7 Cm 
2795;93.811-ALUM/WENGUE;Empotrable Cuadrado Homero  2,5x10x10 Cm Alum/wengue gu10 Corte 7 Cm
2796;93.819/110-NIQUEL;Plafon 2 X Pl 55w Rect. 73x25x6 Niquel
2797;93.819/72-NIQUEL;Plafon 3 X Pl 24w Cuadr. 42x42x6 Niquel
2798;93.820/30-CROMO;Plafon 2xe27 Diam. 30 Redondo Cromo
2799;93.820/30-NIQUEL;Plafon 2xe27 Diam. 30 Redondo Niquel
2800;93.820/30-WENGUE;Plafon 2xe27 Diam. 30 Redondo Wengue
2803;93.820/40-WENGUE;Plafon 4xe27 Diam. 40 Redondo Wengue
2807;93.826/36-BERENJ/C;Fluorescente 2x18w Berenjena/cromo
2808;93.826/36-NARANJ/C;Fluorescente 2x18w Naranja/cromo
2810;93.826/36-ROJO/CRO;Fluorescente 2x18w Rojo/cromo
2811;93.826/36-VERDE/CR;Fluorescente 2x18w Verde/cromo
2812;93.826/60-BERENJ/C;Fluorescente 2x30w Berenjena/cromo
2814;93.826/60-ROJO/CRO;Fluorescente 2x30w Rojo/cromo
2815;93.826/60-VERDE/CR;Fluorescente 2x30w Verde/cromo
2822;93.831-NIQUEL;Empotrable Cuadra Niq Con Led, 1xgu10
2824;93.845/48;Plafon Fluor. Oval 2l T5-2x24w T.incl 18x66
2825;93.845/78;Plafon Fluor. Oval 2l T5-2x39w T.incl 18x96
2828;93.947/4-MARR/COBR;Colgante Marron Cobre 4xe14 Regx56
2829;93.947/4-NEGR/CROM;Colgante Negro Cromo 4xe14 Regx56
2830;93.947/4-ZINC/CROM;Colgante Zinc Cromo 4xe14 Regx56 
2831;93.947/6-MARR/COBR;Colgante Marron Cobre 6xe14 Regx98
2832;93.947/6-NEGR/CROM;Colgante Negro Cromo 6xe14 Regx98
2834;93.948/4-MARR/COBR;Colgante Marron Cobre 4xe14 Regx45
2835;93.948/4-NEGR/CROM;Colgante Negro Cromo 4xe14 Regx45
2836;93.948/4-ZINC/CROM;Colgante Zinc Cromo 4xe14 Regx45 
2837;93.948/6-MARR/COBR;Colgante Marron Cobre 6xe14 Regx75
2838;93.948/6-NEGR/CROM;Colgante Negro Cromo 6xe14 Regx75
2839;93.948/6-ZINC/CROM;Colgante Zinc Cromo 6xe14 Regx75
2844;93.956/35;Colgante 1l. 1x230v E27 60w (35x35x25,5)
2849;93.970/3-CP-CROM.B;Lampara Gr. 3l. Cromo Brillo C/pantalla (56x68)
2850;93.970/3-CP-CUERO;Lampara Gr. 3l. Cuero C/pantalla (56x68)
2851;93.970/3-V-CROM.B;Lampara Gr. 3l. Cromo Brillo C/vela (56x68)
2852;93.970/3-V-CUERO;Lampara Gr. 3l. Cuero C/vela (56x68)
2853;93.970/5-CP-CROM.B;Lampara Gr. 5l. Cromo Brillo C/pantalla (56x68)
2854;93.970/5-V-CROM.B;Lampara Gr. 5l. Cromo Brillo C/vela (56x68)
2855;99.03WAPOLOLED;Downlight Redondo Serie Apolo Led 3w Aprox. 300lm Blanco 6500k 9d
2857;99.3064;Lampara Marron/cromo 3xe27 (regx50d) Extrapromocion
2859;99.3064-CUERO;Lampara Marron/cuero 3xe27 (regx50d) Extrapromocion
2864;99.3079-NIQUEL;Plafon Led 30cm 14w Niquel 1200lumenes 4000k  (27x12)
2867;99.684852;Downlight Zara 20 W. Blanco 6500k 1560lm 120º  23,5x15x9
2868;99.684853;Downlight Zara 30 W. Blanco 6500k 2650lm 120º 23,5x15x9
2869;99.684854;Downlight Zara 40 W. Blanco 6500k 3700lm 120º  23,5x15x9
2870;99.9710-3;Colgante Cristal  3xe27 (reg.x37)
2871;99.9908-3;Colgante Donut Cristal Opal 3xe27 (regx35d) Extrapromocion
2875;99.CONTROLADOR_RGB;Controlador Rgb Para Cinta De Led 12v Corr. Continua 3amp 72w 
2876;99.F00100481.;Rollo De Cinta Led 5m 24w 3200k 300led 12v Corr. Cont. Ip20 No Estanc
2877;99.F00100482.;Rollo De Cinta Led 5m 24w 4200k 300led 12v Corr. Cont. Ip20 No Estanc
2878;99.F00100483.;Rollo De Cinta Led 5m 24w 6500k 300led 12v Corr. Cont. Ip20 No Estanc
2879;99.F00101441.;Rollo De Cinta Led 5m 72w 3200k 300led 12v Corr. Cont. Ip20 No Estanc
2880;99.F00101442.;Rollo De Cinta Led 5m 72w 4200k 300led 12v Corr. Cont. Ip20 No Estanc
2881;99.F00101443.;Rollo De Cinta Led 5m 72w 6500k 300led 12v Corr. Cont. Ip20 No Estanc
2882;99.F00110481.;Rollo De Cinta Led 5m 24w 3200k 300led 12v Corr. Cont. Ip65 Estanco
2883;99.F00110482.;Rollo De Cinta Led 5m 24w 4200k 300led 12v Corr. Cont. Ip65 Estanco
2884;99.F00110483.;Rollo De Cinta Led 5m 24w 6500k 300led 12v Corr. Cont. Ip65 Estanco
2885;99.F00111440.;Rollo De Cinta Led 5m 72w Rgb 300led 12v Corr. Cont. Ip65 Estanco
2886;99.F00111441.;Rollo De Cinta Led 5m 72w 3200k 300led 12v Corr. Cont. Ip65 Estanco
2887;99.F00111442.;Rollo De Cinta Led 5m 72w 4200k 300led 12v Corr. Cont. Ip65 Estanco
2888;99.F00111443.;Rollo De Cinta Led 5m 72w 6500k 300led 12v Corr. Cont. Ip65 Estanco
2889;99.FL100W08T;Proyector 100w 6500k Led Thor 120º 9000 Lm 29x29x9.3
2891;99.FL10W08T;Proyector 10w 6500k Led Thor 120º 960 Lm 13.5x11x4
2893;99.FL20W08T;Proyector Led Thor 20w 120º 6500k 1800 Lm 18x14x4
2895;99.FL30W08T;Proyector 30w 6500k Led Thor 120º 2700 Lm  22x22.5x5.5
2896;99.FL50W08T;Proyector 50w 6500k Led Thor 120º 4500 Lm 27x28x6.5
2898;99.ML120W;Campana Led 120w 11000lm 6500k 33x50d
2901;99.MONT-BLANCO;Montura E27 Cordon Blanco
2904;99.MONT-NEGRA;Montura E27 Cordon Negra
2907;99.ONDAYS-BLAN/NEG;Colgante Cilindro Serie Ondays Blanco/negro 1xe27 Regx25 D
2908;99.ONDAYS-BLANCO;Colgante Cilindro Serie Ondays Blanco 1xe27 Regx25 D
2909;99.ONDAYS-NEGRO;Colgante Cilindro Serie Ondays Negro 1xe27 Regx25 D
2912;99.ORANGE-NEGR/BLA;Colgante Oval Serie Orange Negro/blanco 1xe27 Regx36 D
2913;99.P-1682-BLK;Aplique Exterior Baco Negro 34,5x14,5 cm cm 1xe27
2914;99.P-1682-WHT;Aplique Exterior Baco Blanco 34,5x14,5 cm 1xe27
2915;99.P-4340-BLANCA;Farola Exterior Esfera Port. 1l Blanco (190x25)
2917;99.P-4340-NEGRA;Farola Exterior Esfera Port. 1l Negra (190x25)
2919;99.P-4340-OR;Farola Exterior Esfera Port. 1l Oro (190x25)
2920;99.P-4340-PLATA_;Farola Exterior Esfera Port. 1l Plata (190x25)
2921;99.P-4342-BLANCO;Sobremuro Exterior Esfera Blanco (42,70x25) 1xe27
2922;99.P-4342-NEGRO;Sobremuro Exterior Esfera Negro (42,70x25) 1xe27
2923;99.P-4342-ORO;Sobremuro Exterior Esfera Oro (42,70x25) 1xe27
2924;99.P-4342-PLATA;Sobremuro Exterior Esfera Plata (42,70x25) 1xe27
2925;99.P-4343-BLK;Aplique Exterior Esfera Negro 1xe27 35,80x25 D
2926;99.P-4343-ORO;Aplique Exterior Esfera Oro 1xe27 35,80x25 D
2927;99.P-4343-PLATA;Aplique Exterior Esfera Plata 1xe27 35,80x25 D
2928;99.P-4343-WHT;Aplique Exterior Esfera Blanca 1xe27 35,80x25 D
2929;99.P-4344-BLANCO;Colgante Exterior Esfera Blanco (35x25) 1xe27
2930;99.P-4344-NEGRO;Colgante Exterior Esfera Negro (35x25) 1xe27
2931;99.P-4344-ORO;Colgante Exterior Esfera Oro (35x25) 1xe27
2932;99.P-4344-PLATA_;Colgante Exterior Esfera Plata (35x25) 1xe27
2934;99.P-4345-BLANCO;Farola Bola Peq. 1l Blanca (110x25)
2936;99.P-4345-NEGRO;Farola Bola Peq. 1l Negra (110x25)
2937;99.P-4346-BLANCA;Farola Exterior Esfera Alta 1l Blanca (210x25)
2939;99.P-4346-NEGRA;Farola Exterior Esfera Alta 1l Negra (210x25)
2941;99.P-4346-OR;Farola Exterior Esfera Alta 1l Oro (210x25)
2943;99.P-5014-WHT;Aplique Exterior5w 6000k Sara Blanco  Sensor Luz 420lm 14x20
2944;99.P-5129-ROB;Aplique Exterior Borne Roble 1xe27 30x12,5x17
2946;99.PL36WN;Panel Led Serie Cronos  36w.n Liso 
2947;99.R773;Sobremesa Serie Dorlinda 1xe27 65x38
2948;99.S-5000;Downlight Redondo Led Jupiter 5w 450lm 4000k Blanco 8.5d
2949;99.S-5001;Downlight Redondo Led Jupiter 5w 450lm 4000k Niquel 8.5d
2950;99.S-5002;Downlight Redondo Led Jupiter 5w 450lm 4000k Cuero 8.5d
2951;99.S-6000-BLANCO;Empotrable Cuadrado Led Urano 5w 450lm 4000k Blanco 9.5x9.5
2954;99.ST-F03093_MED_B;Pie Salon En Arco Selton Blanco 1xe27 210x190 
2955;99.ST-F03093_MED_N;Pie Salon En Arco Selton Niquel 1xe27 210x190 
2956;99.ST-F03094_PEQ_B;Pie Salon Peq En Arco Selton Blanco 1xe27 200x95 
2957;99.ST-F03094_PEQ_N;Pie Salon Peq En Arco Selton Niquel 1xe27 200x95
2962;99.TRIPODESOLAR;Tripoder Proyector Solar   Regx74
2964;99.WL001B;Barra Cervero Exterior  Led 24w  2300lm 100X5X5
2968;99.X36016_10W;Plafon Led Ref. X36016 10w
2969;99.X36016_15W;Plafon Led Ref. X36016 15w 
2971;99.XD-101NI;Aro De Empotrar Niquel 1xgu10
2973;99.YUCON100W;Proyector 100w 6500k Led Yucon 120º  11000 Lm 29x37x22
2974;99.YUCON200W;Proyector 200w 6500k Led Yucon 120º  22000lm 29x60x22
2975;99.YUCON300W;Proyector 300w 6500k Led Yucon 120º 33000 Lm 29x73x25
2976;99.YUCON400W;Proyector 400w 6500k Led Yucon 120º 44000 Lm 29x84x25
2977;A01381201;Plafon Serie Aragonita Led 12w 1.100lumenes  6400k Blanco 6x24d
2978;A01381201B;Plafon Serie Aragonita Led 12w 1.000lumenes  4000k Blanco 6x24d
2979;A01381601;Plafon Serie Aragonita Led 16w 1.600 Lumenes  6400k Blanco 6,6x28d
2980;A01381601B;Plafon Serie Aragonita Led 16w 1.500 Lumenes  4000k Blanco 6,6x28d
2981;A01382201;Plafon Serie Aragonita Led 22w 2.200 Lumenes  6400k Blanco 6,6x33d
2982;A01382201B;Plafon Serie Aragonita Led 22w 2.100 Lumenes  4000k Blanco 6,6x33d
2984;A01480228;Proyector Led Serie Tamisa 20w Ip65 1800lm 4000k 13x18
2986;A01480728;Proyector Led Serie Tamisa 70w Ip65 6300lm 4000k 37x28
2987;A01481028;Proyector Led Serie Tamisa 100w Ip65 9000lm 4000k 37x28
2989;A03483001;Panel Led Serie Suzano 40w 300x1200 4000k Blanco
2990;A03486001;Panel Led Serie Suzano 40w 600x600 4000k Blanco
2991;A03850920;Lampara Serie Calypso Cromo 9xled 2.5w Regx48
2992;A03890920;Semiplafon Serie Calypso Cromo 9xled 2.5w 32x48
2993;A04184520;Plafon Nereu 30w 2400lm 4000k 12x45x45
2994;A04186520;Plafon Nereu 32w 2560lm 4000k 12x67x45
2995;A04251803;Lampara Led Serie Perseu Aluminio Smd 18w 3000k 1800lm 120x78
2996;A04253003;Lampara Led Serie Perseu Aluminio Smd 30w 3000k 3000lm 120x128
2997;A05460120;Aplique Led Serie Marinela Cromo 3w 3000k 
2998;A05770101;Flexo De Led Phyton Blanco 5,2w 500lm (28,5x15) 4000k
2999;A05770109;Flexo De Led Phyton Negro  5,2w 3000-5000-6000k 500lm 34x28x15 Cm Articulable, Tactil Y Plegable
3000;A05770110;Flexo De Led Phyton Plata   5,2w 500lm (28,5x15) 4000k
3001;A06081501B;Plafon Aventurina Led 15w 1200l 4000k  10x26d
3002;A06082001B;Plafon Aventurina Led 20w 1600l 4000k 10x32d
3003;A06082401B;Plafon Aventurina Led 24w 2150l 4000k 10x38d
3004;AL001;Caja Aluminio Con Perfil 8mm Para Cinta De Led (200x2.3)
3005;AL002;Caja Aluminio Sin Perfil 5mm Para Cinta De Led (200x1.7)
3010;IC30G23WC;Bombilla Led Smd Pebetero 3w 240lm E27 (5,4x3) Calida 2700k
3012;IC36P13WC;Bombilla Led Smd Vela 3w 240lm E14 (10,5x3,7) Calida 2700k
3016;IG40P13WC;Bombilla Led Smd Esferica 3w 240lm E14 (7,3x4) Calida 2700k
3017;IL55G25WB;Bombilla Led Smd Standar 5w 350lm E27 (9,4x5,5) Blanco 4000k
3018;IL55G25WC;Bombilla Led Smd Standar 5w 350lm E27 (9,4x5,5) Calida 2700k
3019;LED032581828;Pantalla Estanca Serie Cobalto 1xt8 800lm Led 60cm
3021;LED032681828;Pantalla Estanca Serie Cobalto 2xt8 1600lm Led 60cm
3022;LED032685828;Pantalla Estanca Serie Cobalto 2xt8 4400lm Led 150cm
3023;LED034983020;Plafon Sumeria Cromo 20w 1600lm 4000k 30 D
3024;LED035083001;Plafon Babilonia Blanco 20w 1600lm 4000k 30 D
3025;LED035183026;Plafon Fenicia Blanco 20w 1600lm 4000k 30x30
3026;LED035283001;Plafon Macedonia Blanco 20w 1600lm 4000k 30 D
3027;LED035383001;Plafon Andina Blanco 20w 1600lm 4000k 8x30x30
3028;LED041683001;Plafon Dijon Blanco 20w 1600lm 4000k 30 D
3029;LED204032;Downlight Led Serie Intego 12w 930lm 19d Niquel 4000k
3030;LED204052;Downlight Led Serie Intego 16w 1370lm 24 D Niquel 4000k
3031;LED204132;Downlight Led Serie Intego 12w 930lm 19d Blanco 4000k
3033;LED204172;Downlight Led Serie Intego 22w 1800lm 24cm Blanco 4000k
3034;LED204602;Downlight Led Serie Intego 8w 200lm 10 D Blanco 4000k
3035;LED204622;Downlight Led Intego Redondo 15w 560lm 3,8x15,5x15,5 Cm Blanco 4000k Corte 13d
3036;LED204642;Downlight Led Serie Intego 19w 860lm 20 Dx3 Blanco 4000k
3037;LED204802;Downlight Led Intego  Redondo 15w 770lm 6x10,5x10,5 Cm Blanco 4000k Corte 8,5d
3038;LED204822;Downlight Led Serie Intego 23w 1300lm 20dx7.8 Blanco 4000k
3039;LED204842;Downlight Led Intego Redondo 29w 1920lm 9x22,5x22,5 Cm Blanco 4000k Corte 20,5d
3042;LED205142;Downlight Led Serie Intego 25w 1330lm 20x20x3.5 Blanco 4000k
3043;LED205302;Downlight Led Intego Cuadrado 21w 1130lm 6x14x14 Blanco 4000k Corte 12x12 Cm
3045;LED205342;Downlight Led Serie Intego 32w 1880lm 22x22x68 Blanco 4000k
3046;LED211030;3 Velas Decorativa Led 0.15w Rgb 12v 12x5.6d Terminacion Blanca
3047;LED212011;2 Velas Decorativa Led 0.2w 12v 44x6.3d 3000k Terminacion Blanca
3048;LED212031;6 Velas Decorativas Led 0.6w 44x6.3d 3000k Terminacion Blanca
3049;LED213030;Señalizador Led Rgb Con Sensor 0.6w  
3051;LED221011;Barra De Luz Led Sensor De Movimiento 1w 110lm 30.6x4x2 Blanco 5000k
3052;MW8018-12P;Colgante Serie Corona Cristal 12xg9 Regx50d 
3053;MW8018-15P;Colgante Serie Corona Cristal 15xg9 Regx62d 
3054;MW8018-8C;Plafon Serie Corona Cristal 8xg9 15x40d 
3055;MW8018-9C;Plafon Serie Corona Cristal 9xg9 15x50d 
3056;MW8018-9P;Colgante Serie Corona Cristal 9xg9 Regx40d 
3057;T630-10+5-CROMO;Lampara Maria Teresa  San Petersburgo Cromo 15xe14 65x68
3058;T630-10+5-CUERO;Lampara Maria Teresa  San Petersburgo Cuero 15xe14 65x68
3059;T630-10+5-ORO;Lampara Maria Teresa  San Petersburgo Oro 15xe14 65x68
3060;T630-8-CROMO;Lampara Maria Teresa  San Petersburgo Cromo 8xe14 65x68
3061;T630-8-CUERO;Lampara Maria Teresa  San Petersburgo Cuero 8xe14 65x68
3062;T630-8-ORO;Lampara Maria Teresa  San Petersburgo Oro 8xe14 65x68
3063;T640-2A-CROMO;Aplique Maria  Teresa Moscu Cromo 2xe14 16x21
3064;T640-2A-CUERO;Aplique Maria Teresa  Moscu Cuero 2xe14 16x21
3065;T640-2A-ORO;Aplique Maria Teresa  Moscu Oro 2xe14 16x21
3066;T640-2L-CROMO;Sobremesa Maria Teresa  Moscu Cromo 2xe14 32x20
3067;T640-2L-CUERO;Sobremesa Maria Teresa  Moscu Cuero 2xe14 32x20
3068;T640-2L-ORO;Sobremesa Maria Teresa  Moscu Oro 2xe14 32x20
3069;T640-3-CROMO;Lampara Maria Teresa  Moscu Cromo 3xe14 48x41
3070;T640-3-CUERO;Lampara Maria Teresa  Moscu Cuero 3xe14 48x41
3071;T640-3-ORO;Lampara Maria Teresa  Moscu Oro 3xe14 48x41
3072;T640-5-CROMO;Lampara Maria Teresa  Moscu Cromo 5xe14 48x55
3073;T640-5-CUERO;Lampara Maria Teresa  Moscu Cuero 5xe14 48x55
3074;T640-5-ORO;Lampara Maria Teresa  Moscu Oro 5xe14 48x55
3075;T640-6+3-CROMO;Lampara Maria Teresa  Moscu Cromo 9xe14 48x55
3076;T640-6+3-CUERO;Lampara Maria Teresa  Moscu Cuero 9xe14 48x55
3077;T640-6+3-ORO;Lampara Maria Teresa  Moscu Oro 9xe14 48x55
